frame_num,pmu_id,stream_id,frame_score,normalized_score,rule_severity,classification,final_severity,confidence,assessment,corrupted,rules_triggered,cyber_score,fault_score,disturbance_score,disturbance_raw_score,suspicious_count,dominant_reason
4663,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.35,16.88,16.88,30,"Replay, timing, or sequence anomalies occurred together"
4664,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.09,16.58,16.58,30,"Replay, timing, or sequence anomalies occurred together"
4665,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.55,17.12,17.12,30,"Replay, timing, or sequence anomalies occurred together"
4666,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.25,16.77,16.77,30,"Replay, timing, or sequence anomalies occurred together"
4667,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.49,17.05,17.05,30,"Replay, timing, or sequence anomalies occurred together"
4668,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.02,16.49,16.49,30,"Replay, timing, or sequence anomalies occurred together"
4669,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.39,16.93,16.93,30,"Replay, timing, or sequence anomalies occurred together"
4670,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.21,15.54,15.54,30,"Replay, timing, or sequence anomalies occurred together"
4671,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.36,15.72,15.72,30,"Replay, timing, or sequence anomalies occurred together"
4672,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.76,0.0,14.72,30,"Replay, timing, or sequence anomalies occurred together"
4673,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.88,0.0,14.93,30,"Replay, timing, or sequence anomalies occurred together"
4674,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.84,0.0,14.86,30,"Replay, timing, or sequence anomalies occurred together"
4675,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.78,0.0,14.76,30,"Replay, timing, or sequence anomalies occurred together"
4676,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,12.8,15.06,15.06,30,"Replay, timing, or sequence anomalies occurred together"
4677,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.82,0.0,14.83,30,"Replay, timing, or sequence anomalies occurred together"
4678,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.71,0.0,14.64,30,"Replay, timing, or sequence anomalies occurred together"
4679,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,8.83,0.0,14.84,30,"Replay, timing, or sequence anomalies occurred together"
4680,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.42,15.79,15.79,30,"Replay, timing, or sequence anomalies occurred together"
4681,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.65,16.06,16.06,30,"Replay, timing, or sequence anomalies occurred together"
4682,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.29,15.64,15.64,30,"Replay, timing, or sequence anomalies occurred together"
4683,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.26,15.6,15.6,30,"Replay, timing, or sequence anomalies occurred together"
4684,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,13.22,15.55,15.55,30,"Replay, timing, or sequence anomalies occurred together"
4685,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.28,16.8,16.8,30,"Replay, timing, or sequence anomalies occurred together"
4686,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.52,17.08,17.08,30,"Replay, timing, or sequence anomalies occurred together"
4687,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.5,17.06,17.06,30,"Replay, timing, or sequence anomalies occurred together"
4688,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.49,17.05,17.05,30,"Replay, timing, or sequence anomalies occurred together"
4689,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.23,16.74,16.74,30,"Replay, timing, or sequence anomalies occurred together"
4690,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.14,16.63,16.63,30,"Replay, timing, or sequence anomalies occurred together"
4691,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.12,16.61,16.61,30,"Replay, timing, or sequence anomalies occurred together"
4692,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.03,16.51,16.51,30,"Replay, timing, or sequence anomalies occurred together"
4693,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.07,16.55,16.55,30,"Replay, timing, or sequence anomalies occurred together"
4694,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,14.76,17.36,17.36,30,"Replay, timing, or sequence anomalies occurred together"
4695,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,15.63,18.39,18.39,30,"Replay, timing, or sequence anomalies occurred together"
4696,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,15.45,18.18,18.18,30,"Replay, timing, or sequence anomalies occurred together"
4697,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,15.58,18.33,18.33,30,"Replay, timing, or sequence anomalies occurred together"
4698,1,1,60.6,0.606,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,46.6,15.74,18.52,18.52,30,"Replay, timing, or sequence anomalies occurred together"
4699,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,15.41,18.13,18.13,30,Cyber anomaly score exceeded attack threshold
4700,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.99,17.63,17.63,30,Cyber anomaly score exceeded attack threshold
4701,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.68,17.27,17.27,30,Cyber anomaly score exceeded attack threshold
4702,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.76,17.36,17.36,30,Cyber anomaly score exceeded attack threshold
4703,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.51,17.07,17.07,30,Cyber anomaly score exceeded attack threshold
4704,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.69,17.28,17.28,30,Cyber anomaly score exceeded attack threshold
4705,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.76,17.36,17.36,30,Cyber anomaly score exceeded attack threshold
4706,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.97,17.61,17.61,30,Cyber anomaly score exceeded attack threshold
4707,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.65,17.23,17.23,30,Cyber anomaly score exceeded attack threshold
4708,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.8,17.41,17.41,30,Cyber anomaly score exceeded attack threshold
4709,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.59,17.16,17.16,30,Cyber anomaly score exceeded attack threshold
4710,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.4,16.94,16.94,30,Cyber anomaly score exceeded attack threshold
4711,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.49,17.05,17.05,30,Cyber anomaly score exceeded attack threshold
4712,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.49,17.05,17.05,30,Cyber anomaly score exceeded attack threshold
4713,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.54,17.1,17.1,30,Cyber anomaly score exceeded attack threshold
4714,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.82,17.44,17.44,30,Cyber anomaly score exceeded attack threshold
4715,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.25,16.76,16.76,30,Cyber anomaly score exceeded attack threshold
4716,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.28,16.8,16.8,30,Cyber anomaly score exceeded attack threshold
4717,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.18,16.68,16.68,30,Cyber anomaly score exceeded attack threshold
4718,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.71,16.13,16.13,30,Cyber anomaly score exceeded attack threshold
4719,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.98,16.45,16.45,30,Cyber anomaly score exceeded attack threshold
4720,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,15.17,17.85,17.85,30,Cyber anomaly score exceeded attack threshold
4721,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,15.13,17.8,17.8,30,Cyber anomaly score exceeded attack threshold
4722,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.73,17.33,17.33,30,Cyber anomaly score exceeded attack threshold
4723,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.83,17.45,17.45,30,Cyber anomaly score exceeded attack threshold
4724,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.71,17.3,17.3,30,Cyber anomaly score exceeded attack threshold
4725,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.84,17.46,17.46,30,Cyber anomaly score exceeded attack threshold
4726,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.81,17.42,17.42,30,Cyber anomaly score exceeded attack threshold
4727,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.52,17.08,17.08,30,Cyber anomaly score exceeded attack threshold
4728,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.43,16.98,16.98,30,Cyber anomaly score exceeded attack threshold
4729,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.6,17.18,17.18,30,Cyber anomaly score exceeded attack threshold
4730,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.08,16.56,16.56,30,Cyber anomaly score exceeded attack threshold
4731,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.24,16.75,16.75,30,Cyber anomaly score exceeded attack threshold
4732,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.8,16.23,16.23,30,Cyber anomaly score exceeded attack threshold
4733,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.55,15.94,15.94,30,Cyber anomaly score exceeded attack threshold
4734,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.86,16.31,16.31,30,Cyber anomaly score exceeded attack threshold
4735,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.32,15.67,15.67,30,Cyber anomaly score exceeded attack threshold
4736,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.13,15.45,15.45,30,Cyber anomaly score exceeded attack threshold
4737,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.05,15.35,15.35,30,Cyber anomaly score exceeded attack threshold
4738,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,12.9,15.18,15.18,30,Cyber anomaly score exceeded attack threshold
4739,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,12.91,15.19,15.19,30,Cyber anomaly score exceeded attack threshold
4740,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.14,16.63,16.63,30,Cyber anomaly score exceeded attack threshold
4741,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.76,16.19,16.19,30,Cyber anomaly score exceeded attack threshold
4742,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.77,16.2,16.2,30,Cyber anomaly score exceeded attack threshold
4743,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.41,15.78,15.78,30,Cyber anomaly score exceeded attack threshold
4744,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.6,16.0,16.0,30,Cyber anomaly score exceeded attack threshold
4745,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.71,16.13,16.13,30,Cyber anomaly score exceeded attack threshold
4746,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.58,15.98,15.98,30,Cyber anomaly score exceeded attack threshold
4747,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.44,15.81,15.81,30,Cyber anomaly score exceeded attack threshold
4748,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.32,15.67,15.67,30,Cyber anomaly score exceeded attack threshold
4749,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.58,15.98,15.98,30,Cyber anomaly score exceeded attack threshold
4750,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.58,15.98,15.98,30,Cyber anomaly score exceeded attack threshold
4751,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.49,15.87,15.87,30,Cyber anomaly score exceeded attack threshold
4752,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.43,15.8,15.8,30,Cyber anomaly score exceeded attack threshold
4753,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.52,15.9,15.9,30,Cyber anomaly score exceeded attack threshold
4754,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.58,15.98,15.98,30,Cyber anomaly score exceeded attack threshold
4755,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.08,16.56,16.56,30,Cyber anomaly score exceeded attack threshold
4756,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.92,16.38,16.38,30,Cyber anomaly score exceeded attack threshold
4757,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.47,15.85,15.85,30,Cyber anomaly score exceeded attack threshold
4758,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.6,16.0,16.0,30,Cyber anomaly score exceeded attack threshold
4759,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.34,15.7,15.7,30,Cyber anomaly score exceeded attack threshold
4760,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.34,15.7,15.7,30,Cyber anomaly score exceeded attack threshold
4761,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.49,17.05,17.05,30,Cyber anomaly score exceeded attack threshold
4762,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.62,16.02,16.02,30,Cyber anomaly score exceeded attack threshold
4763,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.7,16.12,16.12,30,Cyber anomaly score exceeded attack threshold
4764,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.4,15.77,15.77,30,Cyber anomaly score exceeded attack threshold
4765,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.87,16.32,16.32,30,Cyber anomaly score exceeded attack threshold
4766,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.95,16.41,16.41,30,Cyber anomaly score exceeded attack threshold
4767,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.73,16.15,16.15,30,Cyber anomaly score exceeded attack threshold
4768,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.99,16.46,16.46,30,Cyber anomaly score exceeded attack threshold
4769,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,13.66,16.07,16.07,30,Cyber anomaly score exceeded attack threshold
4770,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.36,16.9,16.9,30,Cyber anomaly score exceeded attack threshold
4771,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.03,16.51,16.51,30,Cyber anomaly score exceeded attack threshold
4772,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.1,16.59,16.59,30,Cyber anomaly score exceeded attack threshold
4773,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.03,16.5,16.5,30,Cyber anomaly score exceeded attack threshold
4774,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.06,16.54,16.54,30,Cyber anomaly score exceeded attack threshold
4775,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.62,17.2,17.2,30,Cyber anomaly score exceeded attack threshold
